steamId,name,firstReleaseDate,copiesSold,price,revenue,avgPlaytime,publisherClass,developers,steamUrl,review_count,review_score,followers,tags,publisher,tag_text,log_review_count,log_followers
1473350,(the) Gnorp Apologue,2023-12-14,428797,6.99,2555418.0,26,Indie,['Myco'],https://store.steampowered.com/app/1473350,8687,96,11924,"['2D', 'Building', 'Casual', 'Clicker', 'Colorful', 'Cute', 'Economy', 'Experimental', 'Idler', 'Indie', 'Management', 'Minimalist', 'Mining', 'Pixel Graphics', 'Resource Management', 'Roguelike', 'Roguelite', 'Simulation', 'Singleplayer', 'Strategy']",(Myco),2D Building Casual Clicker Colorful Cute Economy Experimental Idler Indie Management Minimalist Mining Pixel Graphics Resource Management Roguelike Roguelite Simulation Singleplayer Strategy,9.069698042173716,9.386392315756542
1479140,AK-xolotl: Together,2023-09-14,69717,18.99,880480.0,9,AA,['2Awesome Studio'],https://store.steampowered.com/app/1479140,1251,75,11029,"['2D', 'Action', 'Action Roguelike', 'Arena Shooter', 'Bullet Hell', 'Cartoony', 'Character Customization', 'Colorful', 'Cute', 'Difficult', 'Funny', 'Indie', 'Pixel Graphics', 'Procedural Generation', 'RPG', 'Roguelike', 'Roguelite', 'Singleplayer', 'Top-Down Shooter', 'Twin Stick Shooter']",Playstack,2D Action Action Roguelike Arena Shooter Bullet Hell Cartoony Character Customization Colorful Cute Difficult Funny Indie Pixel Graphics Procedural Generation RPG Roguelike Roguelite Singleplayer Top-Down Shooter Twin Stick Shooter,7.132497551660044,9.308374112247549
1507580,Enigma of Fear,2024-11-28,62494,29.99,858666.0,11,Indie,"['Dumativa', 'Cellbit']",https://store.steampowered.com/app/1507580,9298,97,33820,"['2D', 'Combat', 'Detective', 'Dog', 'Exploration', 'Female Protagonist', 'Hand-drawn', 'Investigation', 'Isometric', 'Multiple Endings', 'Music-Based Procedural Generation', 'Mystery', 'Open World', 'Pixel Graphics', 'Psychological Horror', 'Puzzle', 'Story Rich', 'Supernatural', 'Survival Horror', 'Time Travel']",Dumativa,2D Combat Detective Dog Exploration Female Protagonist Hand-drawn Investigation Isometric Multiple Endings Music-Based Procedural Generation Mystery Open World Pixel Graphics Psychological Horror Puzzle Story Rich Supernatural Survival Horror Time Travel,9.137662146478197,10.428837190318218
1507580,Enigma of Fear,2024-11-28,62494,29.99,858666.0,11,Indie,"['Dumativa', 'Cellbit']",https://store.steampowered.com/app/1507580,9298,97,33820,"['2D', 'Combat', 'Detective', 'Dog', 'Exploration', 'Female Protagonist', 'Hand-drawn', 'Investigation', 'Isometric', 'Multiple Endings', 'Music-Based Procedural Generation', 'Mystery', 'Open World', 'Pixel Graphics', 'Psychological Horror', 'Puzzle', 'Story Rich', 'Supernatural', 'Survival Horror', 'Time Travel']",Nuuvem,2D Combat Detective Dog Exploration Female Protagonist Hand-drawn Investigation Isometric Multiple Endings Music-Based Procedural Generation Mystery Open World Pixel Graphics Psychological Horror Puzzle Story Rich Supernatural Survival Horror Time Travel,9.137662146478197,10.428837190318218
1549690,SPRAWL,2023-08-23,60792,14.99,486928.0,2,Indie,['MAETH'],https://store.steampowered.com/app/1549690,2151,88,9566,"['3D', 'Action', 'Arena Shooter', 'Assassin', 'Boomer Shooter', 'Combat', 'Controller', 'Cyberpunk', 'Dystopian', 'FPS', 'Fast-Paced', 'First-Person', 'Futuristic', 'Hacking', 'Military', 'Old School', 'Pixel Graphics', 'Sci-fi', 'Shooter', 'Singleplayer']","Rogue Games, Inc.",3D Action Arena Shooter Assassin Boomer Shooter Combat Controller Cyberpunk Dystopian FPS Fast-Paced First-Person Futuristic Hacking Military Old School Pixel Graphics Sci-fi Shooter Singleplayer,7.674152921281675,9.166074955678168
1555150,Pocket Bravery,2023-08-31,11260,19.99,161823.0,14,Indie,['Statera Studio'],https://store.steampowered.com/app/1555150,630,90,5310,"['2D Fighter', 'Action', 'Action-Adventure', 'Arcade', ""Beat 'em up"", 'Cartoony', 'Competitive', 'Fighting', 'Hand-drawn', 'Local Multiplayer', 'Lore-Rich', 'Multiplayer', 'Multiple Endings', 'Pixel Graphics', 'Retro', 'Singleplayer', 'Spectacle fighter', 'Story Rich', 'Stylized', 'eSports']",PQube,2D Fighter Action Action-Adventure Arcade Beat 'em up Cartoony Competitive Fighting Hand-drawn Local Multiplayer Lore-Rich Multiplayer Multiple Endings Pixel Graphics Retro Singleplayer Spectacle fighter Story Rich Stylized eSports,6.447305862541213,8.577535420422398
1573100,Subterrain: Mines of Titan,2024-03-12,17578,19.99,265387.0,16,Indie,['Pixellore Inc'],https://store.steampowered.com/app/1573100,649,76,9550,"['Action-Adventure', 'Atmospheric', 'Dark', 'Exploration', 'Futuristic', 'Grid-Based Movement', 'Indie', 'Inventory Management', 'Old School', 'Pixel Graphics', 'Post-apocalyptic', 'RPG', 'Sci-fi', 'Singleplayer', 'Survival', 'Tactical', 'Time Management', 'Top-Down', 'Turn-Based Combat', 'Violent']",indie.io,Action-Adventure Atmospheric Dark Exploration Futuristic Grid-Based Movement Indie Inventory Management Old School Pixel Graphics Post-apocalyptic RPG Sci-fi Singleplayer Survival Tactical Time Management Top-Down Turn-Based Combat Violent,6.476972362889683,9.164401140034737
1574820,Until Then,2024-06-25,138382,19.99,1875460.0,13,Indie,['Polychroma Games'],https://store.steampowered.com/app/1574820,11316,97,28499,"['2D', 'Adventure', 'Casual', 'Colorful', 'Conversation', 'Drama', 'Emotional', 'Foreign', 'Interactive Fiction', 'LGBTQ+', 'Linear', 'Multiple Endings', 'Mystery', 'Pixel Graphics', 'Psychological', 'Romance', 'Side Scroller', 'Singleplayer', 'Story Rich', 'Visual Novel']",Maximum Entertainment,2D Adventure Casual Colorful Conversation Drama Emotional Foreign Interactive Fiction LGBTQ+ Linear Multiple Endings Mystery Pixel Graphics Psychological Romance Side Scroller Singleplayer Story Rich Visual Novel,9.334061298965942,10.257659366256743
1580180,Gunbrella,2023-09-13,31697,14.99,347829.0,5,AA,['doinksoft'],https://store.steampowered.com/app/1580180,865,86,9409,"['2D', 'Action', 'Action Roguelike', 'Adventure', 'Combat', 'Controller', 'Difficult', 'Exploration', 'Funny', 'Indie', 'Mature', 'Metroidvania', 'Noir', 'Pixel Graphics', 'Platformer', 'Side Scroller', 'Singleplayer', 'Story Rich']",Devolver Digital,2D Action Action Roguelike Adventure Combat Controller Difficult Exploration Funny Indie Mature Metroidvania Noir Pixel Graphics Platformer Side Scroller Singleplayer Story Rich,6.763884908562435,9.149528232579426
1585180,Drova - Forsaken Kin,2024-10-15,210883,24.99,4318408.0,14,Indie,['Just2D'],https://store.steampowered.com/app/1585180,7380,95,49503,"['2D', 'Action', 'Action RPG', 'Adventure', 'Atmospheric', 'CRPG', 'Character Customization', 'Choices Matter', 'Dark Fantasy', 'Dynamic Narration', 'Exploration', 'Fantasy', 'Magic', 'Mystery', 'Open World', 'Pixel Graphics', 'RPG', 'Singleplayer', 'Souls-like', 'Story Rich']",Deck13,2D Action Action RPG Adventure Atmospheric CRPG Character Customization Choices Matter Dark Fantasy Dynamic Narration Exploration Fantasy Magic Mystery Open World Pixel Graphics RPG Singleplayer Souls-like Story Rich,8.906664409770052,10.809808753372792
1589570,Dunjungle,2024-10-22,11031,9.99,89605.0,7,Indie,['Bruno Bombardi'],https://store.steampowered.com/app/1589570,635,98,1885,"['2D', '2D Platformer', 'Action', 'Action Roguelike', 'Adventure', 'Choices Matter', 'Colorful', 'Comedy', 'Controller', 'Difficult', 'Dungeon Crawler', 'Early Access', 'Indie', 'Perma Death', 'Pixel Graphics', 'Procedural Generation', 'Roguelike', 'Roguelite', 'Roguevania', 'Singleplayer']",Astrolabe Games,2D 2D Platformer Action Action Roguelike Adventure Choices Matter Colorful Comedy Controller Difficult Dungeon Crawler Early Access Indie Perma Death Pixel Graphics Procedural Generation Roguelike Roguelite Roguevania Singleplayer,6.455198563340122,7.542213463193403
1590760,Metal Slug Tactics,2024-11-05,38375,24.99,736588.0,9,Indie,['Leikir Studio'],https://store.steampowered.com/app/1590760,1141,79,29402,"['2D', 'Action RPG', 'Combat', 'Difficult', 'Fantasy', 'Management', 'Mechs', 'Military', 'Pixel Graphics', 'RPG', 'Retro', 'Roguelite', 'Singleplayer', 'Strategy', 'Strategy RPG', 'Tactical', 'Tactical RPG', 'Tanks', 'Turn-Based', 'War']",Dotemu,2D Action RPG Combat Difficult Fantasy Management Mechs Military Pixel Graphics RPG Retro Roguelite Singleplayer Strategy Strategy RPG Tactical Tactical RPG Tanks Turn-Based War,7.040536390215956,10.288851988937289
1590760,Metal Slug Tactics,2024-11-05,38375,24.99,736588.0,9,Indie,['Leikir Studio'],https://store.steampowered.com/app/1590760,1141,79,29402,"['2D', 'Action RPG', 'Combat', 'Difficult', 'Fantasy', 'Management', 'Mechs', 'Military', 'Pixel Graphics', 'RPG', 'Retro', 'Roguelite', 'Singleplayer', 'Strategy', 'Strategy RPG', 'Tactical', 'Tactical RPG', 'Tanks', 'Turn-Based', 'War']",Gamirror Games,2D Action RPG Combat Difficult Fantasy Management Mechs Military Pixel Graphics RPG Retro Roguelite Singleplayer Strategy Strategy RPG Tactical Tactical RPG Tanks Turn-Based War,7.040536390215956,10.288851988937289
1592280,Selaco,2024-05-31,126644,24.99,2724805.0,7,Indie,['Altered Orbit Studios'],https://store.steampowered.com/app/1592280,4486,94,40186,"['2.5D', 'Action', 'Adventure', 'Boomer Shooter', 'Combat', 'Early Access', 'FPS', 'Fast-Paced', 'Female Protagonist', 'First-Person', 'Futuristic', 'Gore', 'Old School', 'Pixel Graphics', 'Retro', 'Sci-fi', 'Shooter', 'Singleplayer', 'Soundtrack', 'Story Rich']",Altered Orbit Studios,2.5D Action Adventure Boomer Shooter Combat Early Access FPS Fast-Paced Female Protagonist First-Person Futuristic Gore Old School Pixel Graphics Retro Sci-fi Shooter Singleplayer Soundtrack Story Rich,8.408939605975984,10.60129883922295
1603180,Mining Mechs,2023-10-27,106519,2.99,198200.0,9,Indie,['Delayed Victory'],https://store.steampowered.com/app/1603180,1855,90,3179,"['Adventure', 'Casual', 'Choose Your Own Adventure', 'Co-op', 'Colorful', 'Crafting', 'Exploration', 'Family Friendly', 'Indie', 'Mechs', 'Mining', 'Multiplayer', 'Online Co-Op', 'Pixel Graphics', 'Procedural Generation', 'Robots', 'Sandbox', 'Side Scroller', 'Singleplayer', 'Underground']",Delayed Victory,Adventure Casual Choose Your Own Adventure Co-op Colorful Crafting Exploration Family Friendly Indie Mechs Mining Multiplayer Online Co-Op Pixel Graphics Procedural Generation Robots Sandbox Side Scroller Singleplayer Underground,7.526178913346146,8.064636475774222
1619520,Cross Blitz,2023-11-29,32714,19.99,487742.0,20,Indie,['Tako Boy Studios LLC'],https://store.steampowered.com/app/1619520,1369,74,7378,"['2D', 'Adventure', 'Card Battler', 'Card Game', 'Colorful', 'Deckbuilding', 'Early Access', 'Fantasy', 'Funny', 'Pixel Graphics', 'PvE', 'RPG', 'Roguelike', 'Roguelite', 'Singleplayer', 'Strategy', 'Tactical', 'Turn-Based Combat', 'Turn-Based Strategy', 'Turn-Based Tactics']",The Arcade Crew,2D Adventure Card Battler Card Game Colorful Deckbuilding Early Access Fantasy Funny Pixel Graphics PvE RPG Roguelike Roguelite Singleplayer Strategy Tactical Turn-Based Combat Turn-Based Strategy Turn-Based Tactics,7.222566018822171,8.906393407058367
1619520,Cross Blitz,2023-11-29,32714,19.99,487742.0,20,Indie,['Tako Boy Studios LLC'],https://store.steampowered.com/app/1619520,1369,74,7378,"['2D', 'Adventure', 'Card Battler', 'Card Game', 'Colorful', 'Deckbuilding', 'Early Access', 'Fantasy', 'Funny', 'Pixel Graphics', 'PvE', 'RPG', 'Roguelike', 'Roguelite', 'Singleplayer', 'Strategy', 'Tactical', 'Turn-Based Combat', 'Turn-Based Strategy', 'Turn-Based Tactics']",Gamirror Games,2D Adventure Card Battler Card Game Colorful Deckbuilding Early Access Fantasy Funny Pixel Graphics PvE RPG Roguelike Roguelite Singleplayer Strategy Tactical Turn-Based Combat Turn-Based Strategy Turn-Based Tactics,7.222566018822171,8.906393407058367
1644940,Loddlenaut,2023-11-16,137383,19.99,1687548.0,4,Indie,['Moon Lagoon'],https://store.steampowered.com/app/1644940,4714,98,9866,"['3D', 'Adventure', 'Aliens', 'Atmospheric', 'Casual', 'Colorful', 'Cozy', 'Crafting', 'Creature Collector', 'Cute', 'Exploration', 'Job Simulator', 'Open World', 'Pixel Graphics', 'Relaxing', 'Sandbox', 'Sci-fi', 'Singleplayer', 'Survival', 'Underwater']",Secret Mode,3D Adventure Aliens Atmospheric Casual Colorful Cozy Crafting Creature Collector Cute Exploration Job Simulator Open World Pixel Graphics Relaxing Sandbox Sci-fi Singleplayer Survival Underwater,8.458504195067558,9.196951134857168
1658150,Moonstone Island,2023-09-20,273784,19.99,4100340.0,13,AA,['Studio Supersoft'],https://store.steampowered.com/app/1658150,4119,84,45710,"['2D', 'Action-Adventure', 'Agriculture', 'Building', 'Card Battler', 'Cooking', 'Creature Collector', 'Cute', 'Dating Sim', 'Deckbuilding', 'Fantasy', 'Farming Sim', 'Fishing', 'Life Sim', 'Pixel Graphics', 'RPG', 'Relaxing', 'Sandbox', 'Simulation', 'Strategy']",Raw Fury,2D Action-Adventure Agriculture Building Card Battler Cooking Creature Collector Cute Dating Sim Deckbuilding Fantasy Farming Sim Fishing Life Sim Pixel Graphics RPG Relaxing Sandbox Simulation Strategy,8.323608442343572,10.730094248137464
1658280,Eiyuden Chronicle: Hundred Heroes,2024-04-23,107941,49.99,4067215.0,26,AA,['Rabbit & Bear Studios'],https://store.steampowered.com/app/1658280,4105,76,31336,"['2.5D', '2D', 'Action', 'Action RPG', 'Action-Adventure', 'Adventure', 'Anime', 'Combat', 'Crafting', 'Drama', 'Fantasy', 'JRPG', 'Party-Based RPG', 'Pixel Graphics', 'Political', 'RPG', 'Singleplayer', 'Story Rich', 'Strategy', 'Turn-Based Combat']",505 Games,2.5D 2D Action Action RPG Action-Adventure Adventure Anime Combat Crafting Drama Fantasy JRPG Party-Based RPG Pixel Graphics Political RPG Singleplayer Story Rich Strategy Turn-Based Combat,8.32020459757888,10.35255478701417
1664200,Duelists of Eden,2024-03-07,23257,4.99,98021.0,14,Indie,['Thomas Moon Kang'],https://store.steampowered.com/app/1664200,915,96,5438,"['2D', '2D Fighter', 'Action', 'Anime', 'Arcade', 'Bullet Hell', 'Card Battler', 'Card Game', 'Combat', 'Controller', 'Cute', 'Deckbuilding', 'Fighting', 'Grid-Based Movement', 'Indie', 'Magic', 'Multiplayer', 'Pixel Graphics', 'PvP', 'Sci-fi']",Thomas Moon Kang,2D 2D Fighter Action Anime Arcade Bullet Hell Card Battler Card Game Combat Controller Cute Deckbuilding Fighting Grid-Based Movement Indie Magic Multiplayer Pixel Graphics PvP Sci-fi,6.82001636467413,8.60135049942296
1671210,DELTARUNE,2025-06-04,1115812,24.99,25184817.0,18,AA,['tobyfox'],https://store.steampowered.com/app/1671210,68402,99,167117,"['2D', 'Action RPG', 'Bullet Hell', 'Comedy', 'Dark', 'Emotional', 'Episodic', 'Fantasy', 'Funny', 'Great Soundtrack', 'JRPG', 'Music', 'Mystery', 'Pixel Graphics', 'RPG', 'Retro', 'Singleplayer', 'Soundtrack', 'Story Rich', 'Surreal']",tobyfox,2D Action RPG Bullet Hell Comedy Dark Emotional Episodic Fantasy Funny Great Soundtrack JRPG Music Mystery Pixel Graphics RPG Retro Singleplayer Soundtrack Story Rich Surreal,11.133171962297958,12.026455428710298
1677310,In Stars And Time,2023-11-20,97932,19.99,1679834.0,17,Indie,['insertdisc5'],https://store.steampowered.com/app/1677310,6786,97,14552,"['2D', 'Anime', 'Atmospheric', 'Cartoon', 'Choices Matter', 'Emotional', 'Fantasy', 'Hand-drawn', 'Indie', 'LGBTQ+', 'Lore-Rich', 'Party-Based RPG', 'Pixel Graphics', 'Psychological Horror', 'RPG', 'Singleplayer', 'Story Rich', 'Stylized', 'Time Travel', 'Turn-Based Combat']",Armor Games Studios,2D Anime Atmospheric Cartoon Choices Matter Emotional Fantasy Hand-drawn Indie LGBTQ+ Lore-Rich Party-Based RPG Pixel Graphics Psychological Horror RPG Singleplayer Story Rich Stylized Time Travel Turn-Based Combat,8.822764296703758,9.585552436913327
1687000,Fading Afternoon,2023-09-14,46384,19.99,593629.0,7,Indie,['yeo'],https://store.steampowered.com/app/1687000,924,81,11422,"['1980s', '2D', 'Action', 'Adventure', 'Anime', 'Atmospheric', ""Beat 'em up"", 'Crime', 'Drama', 'Indie', 'Life Sim', 'Martial Arts', 'Multiple Endings', 'Old School', 'Open World', 'Pixel Graphics', 'RPG', 'Sandbox', 'Side Scroller', 'Story Rich']",yeo,1980s 2D Action Adventure Anime Atmospheric Beat 'em up Crime Drama Indie Life Sim Martial Arts Multiple Endings Old School Open World Pixel Graphics RPG Sandbox Side Scroller Story Rich,6.829793737512425,9.343384145733948
1687000,Fading Afternoon,2023-09-14,46384,19.99,593629.0,7,Indie,['yeo'],https://store.steampowered.com/app/1687000,924,81,11422,"['1980s', '2D', 'Action', 'Adventure', 'Anime', 'Atmospheric', ""Beat 'em up"", 'Crime', 'Drama', 'Indie', 'Life Sim', 'Martial Arts', 'Multiple Endings', 'Old School', 'Open World', 'Pixel Graphics', 'RPG', 'Sandbox', 'Side Scroller', 'Story Rich']",IndieArk,1980s 2D Action Adventure Anime Atmospheric Beat 'em up Crime Drama Indie Life Sim Martial Arts Multiple Endings Old School Open World Pixel Graphics RPG Sandbox Side Scroller Story Rich,6.829793737512425,9.343384145733948
1689080,Mercury Abbey,2024-11-21,17543,17.99,260339.0,7,AA,['YiTi Games'],https://store.steampowered.com/app/1689080,832,92,7236,"['2D', 'Adventure', 'Anime', 'Atmospheric', 'Cartoon', 'Casual', 'Cute', 'Detective', 'Drama', 'Gore', 'Hand-drawn', 'Horror', 'Indie', 'Pixel Graphics', 'Psychological Horror', 'Puzzle', 'Side Scroller', 'Singleplayer', 'Story Rich', 'Visual Novel']",Gamirror Games,2D Adventure Anime Atmospheric Cartoon Casual Cute Detective Drama Gore Hand-drawn Horror Indie Pixel Graphics Psychological Horror Puzzle Side Scroller Singleplayer Story Rich Visual Novel,6.725033642166843,8.886962034866128
1692240,Fortune's Run,2023-09-27,11798,19.99,196365.0,5,Indie,['Team Fortune'],https://store.steampowered.com/app/1692240,548,93,12131,"['Action', 'Atmospheric', 'Boomer Shooter', 'Capitalism', 'Conspiracy', 'Cyberpunk', 'Dystopian', 'Early Access', 'FPS', 'Female Protagonist', 'First-Person', 'Immersive Sim', 'Martial Arts', 'Pixel Graphics', 'RPG', 'Sci-fi', 'Shooter', 'Singleplayer', 'Stealth', 'Story Rich']",Team Fortune,Action Atmospheric Boomer Shooter Capitalism Conspiracy Cyberpunk Dystopian Early Access FPS Female Protagonist First-Person Immersive Sim Martial Arts Pixel Graphics RPG Sci-fi Shooter Singleplayer Stealth Story Rich,6.3080984415095305,9.403601868808472
1699480,KLETKA,2024-12-13,321311,9.99,2375727.0,6,Indie,"['Callback', 'ln404']",https://store.steampowered.com/app/1699480,3734,92,20295,"['3D', 'Action', 'Action Roguelike', 'Action-Adventure', 'Adventure', 'Alternate History', 'Atmospheric', 'Co-op', 'Dark', 'Dungeon Crawler', 'Early Access', 'First-Person', 'Horror', 'Mystery', 'Old School', 'Online Co-Op', 'Pixel Graphics', 'PvE', 'Roguelike', 'Roguelite']",Callback,3D Action Action Roguelike Action-Adventure Adventure Alternate History Atmospheric Co-op Dark Dungeon Crawler Early Access First-Person Horror Mystery Old School Online Co-Op Pixel Graphics PvE Roguelike Roguelite,8.225503097566918,9.918179101279117
1699480,KLETKA,2024-12-13,321311,9.99,2375727.0,6,Indie,"['Callback', 'ln404']",https://store.steampowered.com/app/1699480,3734,92,20295,"['3D', 'Action', 'Action Roguelike', 'Action-Adventure', 'Adventure', 'Alternate History', 'Atmospheric', 'Co-op', 'Dark', 'Dungeon Crawler', 'Early Access', 'First-Person', 'Horror', 'Mystery', 'Old School', 'Online Co-Op', 'Pixel Graphics', 'PvE', 'Roguelike', 'Roguelite']",ln404,3D Action Action Roguelike Action-Adventure Adventure Alternate History Atmospheric Co-op Dark Dungeon Crawler Early Access First-Person Horror Mystery Old School Online Co-Op Pixel Graphics PvE Roguelike Roguelite,8.225503097566918,9.918179101279117
1709880,Loco Motive,2024-11-21,22302,17.99,326752.0,5,AA,['Robust Games'],https://store.steampowered.com/app/1709880,810,95,8223,"['2D', 'Adventure', 'Cartoony', 'Comedy', 'Crime', 'Detective', 'Exploration', 'Funny', 'Indie', 'Investigation', 'Linear', 'Mystery', 'Narrative', 'Noir', 'Pixel Graphics', 'Point & Click', 'Puzzle', 'Singleplayer', 'Story Rich', 'Trains']",Chucklefish,2D Adventure Cartoony Comedy Crime Detective Exploration Funny Indie Investigation Linear Mystery Narrative Noir Pixel Graphics Point & Click Puzzle Singleplayer Story Rich Trains,6.698268054115413,9.014811987694946
1715590,Wizordum,2023-11-29,18531,19.99,253012.0,8,Indie,['Emberheart Games'],https://store.steampowered.com/app/1715590,566,94,10865,"['3D', 'Action', 'Boomer Shooter', 'Colorful', 'Combat', 'Controller', 'Dark Fantasy', 'Exploration', 'FPS', 'Fantasy', 'First-Person', 'Level Editor', 'Loot', 'Magic', 'Medieval', 'Old School', 'Pixel Graphics', 'Retro', 'Score Attack', 'Shooter']",Apogee Entertainment,3D Action Boomer Shooter Colorful Combat Controller Dark Fantasy Exploration FPS Fantasy First-Person Level Editor Loot Magic Medieval Old School Pixel Graphics Retro Score Attack Shooter,6.340359303727752,9.293393927111468
1717090,Into the Necrovale,2024-01-26,21096,14.99,206657.0,10,Indie,['CLYDE games'],https://store.steampowered.com/app/1717090,560,87,7741,"['2D', 'Action', 'Action RPG', 'Action Roguelike', 'Action-Adventure', 'Adventure', 'Atmospheric', 'Combat', 'Dark Fantasy', 'Dungeon Crawler', 'Hack and Slash', 'Indie', 'Inventory Management', 'Loot', 'Medieval', 'Pixel Graphics', 'RPG', 'Roguelike', 'Roguelite', 'Singleplayer']",Poysky Productions,2D Action Action RPG Action Roguelike Action-Adventure Adventure Atmospheric Combat Dark Fantasy Dungeon Crawler Hack and Slash Indie Inventory Management Loot Medieval Pixel Graphics RPG Roguelike Roguelite Singleplayer,6.329720905522696,8.954415331137593
1717090,Into the Necrovale,2024-01-26,21096,14.99,206657.0,10,Indie,['CLYDE games'],https://store.steampowered.com/app/1717090,560,87,7741,"['2D', 'Action', 'Action RPG', 'Action Roguelike', 'Action-Adventure', 'Adventure', 'Atmospheric', 'Combat', 'Dark Fantasy', 'Dungeon Crawler', 'Hack and Slash', 'Indie', 'Inventory Management', 'Loot', 'Medieval', 'Pixel Graphics', 'RPG', 'Roguelike', 'Roguelite', 'Singleplayer']",Tribal-Storm,2D Action Action RPG Action Roguelike Action-Adventure Adventure Atmospheric Combat Dark Fantasy Dungeon Crawler Hack and Slash Indie Inventory Management Loot Medieval Pixel Graphics RPG Roguelike Roguelite Singleplayer,6.329720905522696,8.954415331137593
1733240,Phantom Fury,2024-04-23,11930,24.99,214750.0,6,Indie,['Slipgate Ironworks™'],https://store.steampowered.com/app/1733240,762,61,9297,"[""1990's"", '2.5D', 'Action', 'Action-Adventure', 'Arcade', 'Cyberpunk', 'Difficult', 'FPS', 'Fast-Paced', 'Female Protagonist', 'First-Person', 'Futuristic', 'Indie', 'Old School', 'Pixel Graphics', 'Retro', 'Sci-fi', 'Singleplayer', 'Story Rich', 'Violent']",3D Realms,1990's 2.5D Action Action-Adventure Arcade Cyberpunk Difficult FPS Fast-Paced Female Protagonist First-Person Futuristic Indie Old School Pixel Graphics Retro Sci-fi Singleplayer Story Rich Violent,6.637258031284457,9.13755460225053
1735700,Back to the Dawn,2023-11-02,346722,19.99,4677143.0,30,Indie,['Metal Head Games'],https://store.steampowered.com/app/1735700,7520,94,39058,"['2.5D', 'Adventure', 'CRPG', 'Choices Matter', 'Crime', 'Detective', 'Drama', 'Funny', 'Indie', 'Investigation', 'LGBTQ+', 'Multiple Endings', 'Mystery', 'Pixel Graphics', 'RPG', 'Simulation', 'Singleplayer', 'Story Rich', 'Strategy', 'Strategy RPG']",Spiral Up Games,2.5D Adventure CRPG Choices Matter Crime Detective Drama Funny Indie Investigation LGBTQ+ Multiple Endings Mystery Pixel Graphics RPG Simulation Singleplayer Story Rich Strategy Strategy RPG,8.925454386826402,10.572828602464437
1747760,Momodora: Moonlit Farewell,2024-01-11,82831,16.99,1061520.0,7,AA,['Bombservice'],https://store.steampowered.com/app/1747760,2822,92,25453,"['2D', '2D Platformer', 'Action', 'Action-Adventure', 'Adventure', 'Anime', 'Atmospheric', 'Combat', 'Difficult', 'Exploration', 'Fantasy', 'Female Protagonist', 'Indie', 'Magic', 'Metroidvania', 'Pixel Graphics', 'Platformer', 'Side Scroller', 'Singleplayer', 'Souls-like']",PLAYISM,2D 2D Platformer Action Action-Adventure Adventure Anime Atmospheric Combat Difficult Exploration Fantasy Female Protagonist Indie Magic Metroidvania Pixel Graphics Platformer Side Scroller Singleplayer Souls-like,7.945555428253489,10.144628180551992
1748620,FlipWitch - Forbidden Sex Hex,2023-11-17,176511,14.99,2090889.0,6,Indie,"['MomoGames', 'Critical Bliss']",https://store.steampowered.com/app/1748620,5159,95,36184,"['2D', '2D Platformer', 'Action', 'Adventure', 'Anime', 'Cartoony', 'Female Protagonist', 'Hentai', 'LGBTQ+', 'Mature', 'Metroidvania', 'NSFW', 'Nudity', 'Pixel Graphics', 'Platformer', 'Retro', 'Sexual Content', 'Side Scroller', 'Singleplayer', 'Souls-like']",Critical Bliss,2D 2D Platformer Action Adventure Anime Cartoony Female Protagonist Hentai LGBTQ+ Mature Metroidvania NSFW Nudity Pixel Graphics Platformer Retro Sexual Content Side Scroller Singleplayer Souls-like,8.548691858475609,10.496399947300228
1759380,Bandle Tale: A League of Legends Story,2024-02-21,64095,24.99,1191471.0,9,Indie,['Lazy Bear Games'],https://store.steampowered.com/app/1759380,1280,79,11440,"['Beautiful', 'Colorful', 'Cozy', 'Crafting', 'Cute', 'Exploration', 'Family Friendly', 'Fantasy', 'Farming Sim', 'Funny', 'Isometric', 'Magic', 'Nature', 'Pixel Graphics', 'RPG', 'Simulation', 'Singleplayer']",Riot Forge,Beautiful Colorful Cozy Crafting Cute Exploration Family Friendly Fantasy Farming Sim Funny Isometric Magic Nature Pixel Graphics RPG Simulation Singleplayer,7.155396301896734,9.344958673700944
